ID,Text,Label
679,"If I could make at least 6000 tokens before midnight tonight, I'd feel relaxed af. Get snapchat for 222 tokens and 25 vids for 444, yolo~",1
680,"— remained relatively relaxed, understandably at ease.

""I feel wonderful, I have to assume you're fantastic--I couldn't —",1
681,After do yoga I feel so relaxed..... then my stomach growls and I hate the world,1
682,Acupuncture is #nice even if this feeling doesn't last. I feel relaxed and high tight now at least.  pic.twitter.com/hqsZQLwNTy,1
683,Had a cuddle puddle until 9am this morning and I feel so relaxed .,1
684,"“Alright, after we’re done here, we’ll get Coran, but I really do feel fine, just a little achey.” Lance agreed and Shiro relaxed.",1
685,i loveeeeee cleaning and i love lighting candles i feel so much more relaxed,1
686,"the more overwhelming school shit pops up, the more relaxed I feel. This is so backwards lol",1
687,i'm the only one in the classroom atm and i feel so relaxed tbh,1
688,I wish it was thunder-storming. Makes me feel more relaxed.,1
689,"Try a 1:1 pilates reformer session if you can get one. One hour and I feel relaxed, taller, younger, it's amazing.",1
690,I already feel far more relaxed since I got her home.,1
691,I honestly feel so relaxed tonight. My assignment went in and I've been chatting to friends and on the phone to my best friend ,1
692,I'll sit on the beach this night. One small star is glorious. The ocean is low tide. I feel relaxed.,1
693,Spent the night organising photos instead of reading the news. I feel so much more relaxed than I normally do this time of night.,1
694,Its way past my bedtime but I feel so relaxed & happy,1
695,"My morning yesterday began with a scavenger hunt and ended with a surprise Valentine's spa get away. I feel loved, spoiled, relaxed, happy ",1
696,".. food is cooked, and i could definitely use a nap right about now. i feel so calm and relaxed ..",1
697,I did thank you! It made me feel more relaxed x,1
698,"I have no homework for the rest of the week and I feel so relaxed :,)",1
699,"Yup, feeling really relaxed and calm now! I mean the tea tastes like fire and suffering, but I feel better now.",1
700,"feel better and let Jenny feel more relaxed. ""Wha' would I do without ya, Dad?"" (2/2)",1
701,I haven't had tea or been relaxed at all in so long I feel so out of place with myself,1
702,idk why I still smoke when I feel so relaxed and calm after a nice meditation,1
703,Floating again. I feel so relaxed and open for the Universe to show me everything.  … https://www.instagram.com/p/BQi9m4mDDNX/ ,1
704,It's amazing how a vacation can really help reset your mind and anxiety. I feel like I'm relaxed and refreshed,1
705,"I haven't watched #Shakti since 2 days and I really feel relaxed  
This track is so boring it leads a person into depression 
@ColorsTV",1
706,My mom is cutting my rips and I feel so relaxed ,1
707,I actually feel relaxed doing this crap pic.twitter.com/noBeOFR5sM,1
708,I feel so relaxed when the house is spotless ,1
709,"for me it's nto the dizzy thing when i get kinda drunk is more bc it makes me feel mroe relaxed, i dont feel as anxious",1
710,I actually feel really relaxed and relieved. Maybe this was meant to be ,1
711,I always feel relaxed after tweeting..,1
712,"So nervous lmao, almost feel sick, if we score then I I'll still be nervous, if we conceded then I'll laugh and start being relaxed lmao",1
713,"Hand and Stone Spa is a wonderful place, so relaxed i feel drunk! Hubs and i both enjoyed our couple's massage",1
714,I feel relaxed ospina is in goal #COYG,1
715,Y'all don't understand how relaxed I feel now,1
716,"@chriscolfer your books are the best stress reliever, I feel relaxed and at peace when I read them pic.twitter.com/Ed1GEi79yl",1
717,yah i feel relaxed too knowing he has a happy family time^^ ,1
718,I'm in the best mood ever I feel so relaxed,1
719,I feel sooooooo relaxed and good after that gym session! I could fall asleep right now ,1
720,Had a great hot stone massage today @ttherapeutika I feel so relaxed now!! Thx #ttherapeutika,1
721,Really activates my almonds. I feel really relaxed and happy when I approach them.,1
722,"I had a great night, went to sleep relaxed and peaceful. Feel like a big weight has been lifted off my shoulders",1
723,"I seriously feel like a badass doing this program, I always finish feeling so relaxed!  Who… https://www.instagram.com/p/BQij-jMAS0p/ ",1
724,I feel so relaxed I love it ,1
725,"ur right! , but it seems that i feel relaxed when playing it , Simply am addicted to it",1
726,I feel so relaxed tho geesh ,1
727,"when I finally feel a little relaxed and then look at my planner to see that next week I have 2 tests, a quiz, 3 writing assignments, & more pic.twitter.com/7XP68nZyYU",1
728,god i just want to go to work so McFreakn bad right now its the only place i feel relaxed happy and not stress which is odd because its work,1
729,I feel so relaxed and chill rn so glad we got the week off,1
730,I've relied on those restrictions to help me stay alive when I feel #suicidal. Afraid of them being relaxed. #ChronicDepression ,1
731,i just saw my psychologist and i feel relaxed,1
732,"I feel so relaxed and refreshed, those days off was well needed.",1
733,I do not rush so you will feel relaxed with me!! http://planetcallgirls.com/?fichaID=94    Brighton Escortspic.twitter.com/B9spw8F6lx,1
734,it is just so beautiful and calming i feel so relaxed,1
735,This picture is giving me chills I feel so relaxed i don't know I only know that I love this picture so fuckig much my angel pic.twitter.com/tD2WisRdKd,1
736,But I do feel pretty relaxed,1
737,"I wasn't nervous for long. Michael made me feel so comfortable and relaxed, just like he still does. http://fb.me/2aIZ7YK47 ",1
738,I feel so relaxed when I look into those beady eyes. ♪,1
739,"Just spent the last 2 hours tidying up the house and now I feel all relaxed, proper love tidying",1
740,"I tried mine on Monday and loved it. You feel relaxed and calm, like a weight was lifted off of my shoulders. Enjoy ",1
741,Welp now that I feel good and relaxed. Time for bed ,1
742,"Dude idk I kind of enjoy having three days off ,I feel more relaxed , cause work can stress me the fuck out",1
743,It's always a great day when I make money and don't spend any. Plus I finished my vino tonight  I feel super relaxed ,1
744,"Hot milk? I agree, whenever i drink that i feel relaxed. I'll try that, thank you jiejie!",1
745,Reliever medication they gave me after they take my blood make me feel relaxed & sleepy if i were drunk  ! .. I need go to house for sleep,1
746,I'm trying to discover which song makes me feel more relaxed and sleepy. The contenders are the witch flight music from Yume Nikki,1
747,/Smirks and takes a relaxed pose opposite @MagicMarked. It's important to make them feel at ease/ I'm not a sin eater. I am not sure I >,1
748,"This morning I woke up, drank a glass of water, brushed my teeth, grabbed my laptop and now I'm working from my bed. I feel so relaxed rn ",1
749,I'll be surfing this night. One small star twinkles brightly. The waves are small and calm. I feel relaxed.,1
750,I feel so relaxed. I slept really well.,1
751,I feel so relaxed right now,1
752,I made an evolution to feel relaxed with the bad smell in the animation shop or the Comicket other way round.×.4,1
753,I want to feel less aggravated and more relaxed,1
754,I'll go sailing this night. A star cluster is glorious. I hear sea lions barking. I feel relaxed.,1
755,& I did just that with some yoga before bedtime! I feel so much more relaxed and ready for bed!  #yoga #yogabeforebed #relax #goodnightpic.twitter.com/WOpQgxM5qI,1
756,"I'm glad I woke up so I can shower and feel relaxed, but now I'm starving ",1
757,"You know how some people say, ""I like not using my phone, I feel free and relaxed"". Well, I am definitely not one of those people.",1
758,I took a bath and I feel so relaxed ,1
759,"to all my mutuals:

I hope you have lovely days and are happy and feel relaxed and content. you are worthy, don't forget that",1
760,I'll be surfing this night. A star cluster is obscured by clouds. The ocean crashes on the shore. I feel relaxed.,1
761,i took a hot bath/shower and my body feels so good and relaxed,1
762,I feel more relaxed already. http://fb.me/1JkllQLWf ,1
763,I do feel relaxed  https://www.instagram.com/p/BQhQl23hfyd/ ,1
764,Took my shower I feel so clean & relaxed,1
765,"I love to see you laugh too, it's makes me feel so relaxed and happy",1
766,but i feel more relaxed after got rain hard last night ;_____;,1
767,ha I have one already !! It is nice but human hands lying down and relaxed feel better but it's a good option!!,1
768,*leans against her* I feel much more relaxed now. Though I do hope no one minds the new wallpaper in the hall near the men's dorm,1
769,i love the relaxed movement in the first one! i can really feel her relaxing into that pose. you're so good at movement *-*,1
770,"sometimes i feel like i could knock off all this depression and anxiety and insecurity if i just had one truly relaxed, contented moment",1
771,i took a long shower and i feel so relaxed rn im emo,1
772,Good morning friends n now I m happy becoz I m relaxed n I feel relaxed #mylife #happywednesday ,1
773,one day at a time is such a wholesome pure show i feel so relaxed watching it,1
774,It's a damp night. One big star seems so close. Sands sifts in the wind. I feel relaxed.,1
775,Spring Day is so good i want to cry all day i feel so relaxed,1
776,I feel so relaxed and glamorous & cant wait to crawl into bed with my book like a grandma ,1
777,"""Even though it sounds calm and seemingly relaxed, one can feel a variety of emotions through Baekhyun's unique voice."" YEP I AGREE https://twitter.com/lollipollipop/status/831548036111233024 …",1
778,“Working your body removes stress. I usually bike-it makes me feel relaxed!”Student Voice on getting active outdoors http://bit.ly/2fDzNbw pic.twitter.com/fr05G6FdAy,1
779,I always feel so relaxed and destressed when I study for hours on end and then can't remember anything by the end of the day,1
780,"'I feel so relaxed.' Brain: ""Remember that jingle for that advert that went dooo dooo deee do!?'",1
781,I feel so relaxed right now,1
782,"I hope he says yes, it would make me feel so much more relaxed about the whole thing x",1
783,I do not rush so you will feel relaxed with me!! http://planetcallgirls.com/?fichaID=94    Brighton Escortspic.twitter.com/GQwAXqW1ez,1
784,"That full body massage I got this weekened had me feeling so relaxed, it took two days for my body to feel tense again. ",1
785,"nice! It's a good con, I always feel relaxed attending it. I'd love to meet if you'd be up for it but otherwise have fun ",1
786,I had no vocal lesson tonight no wonder I feel so relaxed tonight ,1
787,I feel all snuggly and relaxed now.,1
788,I just took a nap I feel so relaxed rn,1
789,"Happy Valentine's Day yuki_bean! Each day with you is like vacation. I feel relaxed, recharged,… https://www.instagram.com/p/BQgsBIsg1mK/ ",1
790,I feel so relaxed I haven't felt like this for months I almost forgot how good it feels,1
791,i just smoked and i feel so relaxed i want to curl up on the sidewalk and take a nap,1
792,I feel like I just won the lottery: I now fit into @LLBean’s Natural fit jeans instead of Relaxed fit (“bigger butt”) jeans. w00t!,1
793,Mmmmmmm I am so #relaxed I feel like jello lol I just got a #mani #pedi and I have been in a #massage chair the whole time!  #selflove,1
794,I feel so relaxed watching this,1
795,I drunk some moscato now I feel so relaxed,1
796,"""...I wasn’t half way through a Sour T-iesel when I began to feel weightless, relaxed and maybe a little giddy..."" http://bonap.it/w1X6z5x pic.twitter.com/jHYqKBxpgM",1
797,"Oh great, Stacy. I feel so much more relaxed now.",1
798,I'm back and I feel calm and very relaxed  pic.twitter.com/OmrfvoAld8,1
799,"im so in love with moonbyul, i feel like she has a really chill vibe around her and shes really relaxed with her raps like its effortless",1
800,"I really like this podcast Abi! Like it's quite long at 1 hour 30, proper relaxed analysis, doesn't feel rushed.",1
801,@Rainbow6Game honestly every time I get on rainbow I feel relaxed best game ever,1
802,"Zaddy surprised me with a hot stone massage, pedicure, & a facial. I feel so relaxed ",1
803,This pizza place is playing American Football and I feel very relaxed,1
804,I feel so relaxed thanks to my soul sister coming threw the studio and giving me an hr massage  #Healed #SelfLove,1
805,i feel so relaxed when my wallet is cleaned out of all receipts ,1
806,I had so much pent up energy from not being able to work out and now I feel so relaxed lolol,1
807,i am projecting my fears of imbalance and rejection through my dreams and instead of waking relaxed i just feel grumpy and anxious,1
808,I finally feel relaxed.,1
809,A5. Definitely blogging. I feel I'm able to be more open and relaxed through writing,1
810,"Me:
2) I feel relaxed, yet cautious at the beach because I don’t want to get sun burnt. #os2305",1
811,"Abby:
2) ""I feel calm and relaxed. Everything is so peaceful."" #os2305",1
812,I feel relaxed and rejuvenated,1
813,"Ilyssa: 
1) ""When I lay on the beach, I feel very relaxed because I enjoy tanning and hearing the sound of the waves."" #os2305",1
814,nop People feel relaxed when u threw out :P that feeling is most beautiful feeling in the world ,1
815,I don't really feel like I've relaxed today,1
816,AERIAL YOGA IS SO HARD BUT I FEEL SO STRETCHED AND RELAXED OMG,1
817,"I feel so chilled and relaxed listening to this mix by E m o t I o n a l T o k y o
https://youtu.be/MRcJX-A3e9s ",1
818,"I love tattoos, and I feel so relaxed while having a tattoo!! https://twitter.com/jessecale/status/831536771682926592 …",1
819,So much love for @queenrussxtt and how lowkey relaxed I feel around her. Love you with every ounce of my being. ,1
820,"time. And I also notice that when L just lets himself be and this flomboyant side of him starts kicking again, he also feels more relaxed-",1
821,I love coming to Rush because I always feel relaxed and get looked after and my hair looks amazing #loveforrush ,1
822,"Happy #valentinesday to me. I will always feel like I am being led to my death, but at least I will be extremely relaxed along the way. https://twitter.com/todayshow/status/831487164525449216 …",1
823,We've done lots of driving today (I'm the passenger) it makes me feel really grounded and relaxed  Yay #drive #bmw #wellbeing #PosiMH,1
824,strength hear you say that it calms you down made me want to sing forever so you can feel relaxed i love you to the moon,1
825,I almost feel relaxed,1
826,#SportTheColour GREEN. Because it makes me Look Very Easy Going & Relaxed as I Don't want to make my Date Feel UnEasy pic.twitter.com/ckIiG1zuQl,1
827,I imagine a phone call makes it worse? I get my words jumbled if I feel uncomfortable or not relaxed,1
828,"I should've done audio editing last night. Instead, I did chores, relaxed, and napped. I feel pretty good.",1
829,People and birds here seem insanely relaxed. I feel like I could just bend over and pick up a dove and take it home.,1
830,"https://www.youtube.com/watch?v=qYnA9wWFHLI …
idk why. I feel relaxed.",1
831,"I love this relaxed, happy, giggly Louis who isn't hiding his mannerisms. I feel positive something has changed.
(stylinsongifs) pic.twitter.com/OrPNgjAdnD",1
832,"@ScoutThrasher I feel the opposite of numb. Every nerve ending is constantly ""on."" Never internally relaxed.",1
833,Today just changed the tone in the environment city gone red. Some can't feel the January cash crisis. I'm relaxed.,1
834,"I feel that good things are going on behind the scenes for Louis. He looked so relaxed, happy and confident in his performance and interview",1
835,"- we gotta go"" I commented to @ImWalkerBait and looked into her forest green eyes which were making me feel somewhat relaxed.",1
836,"Installing this stereo set was a great idea, I feel freaking good, relaxed & chill thanks to it",1
837,I feel so relaxed ,1
838,happy valentines day to the one who styled bby boy's hair today. i feel relaxed as his hair. tho im stl not into blond im still thankful mwa pic.twitter.com/9Rped6szm0,1
839,I feel so relaxed like everything is going so well I'm shook,1
840,I do not rush so you will feel relaxed with me!! http://planetcallgirls.com/?fichaID=94    Brighton Escortspic.twitter.com/8hj7p1JP9M,1
841,thank you my sister. I guess that's why he feels very relaxed,1
842,"[ CHIMMU ♡ ]
I have some choco for you all. You're doing well, so you deserve to feel relaxed. Hope you like it!
ㅡ Pristin's Roa. pic.twitter.com/0Cou9Gr4uv",1
843,I feel so relaxed wow ,1
844,I've been so stressed but today I feel relaxed for once,1
845,"Whenever we have to face a big team my body starts shivering 
I try to control myself but i can't and when we score i feel so relaxed
",1
846,Just took the worlds best shower  I feel so relaxed man. Washed my hair gave myself a avocado facial ,1
847,"Me: *feels relaxed, ready for sleep*
My brain: But first, I'd like to play you this quick video of every relationship you've ever ruined!",1
848,So glad I went to the gym. I was a big ball of stress a couple hours ago and I feel much more relaxed now!,1
849,When I'm relaxed I can make an hour feel like a day,1
850,"I feel sooo good, nice & relaxed. That bath did WONDERS man. ",1
851,I just did a breathing exercise nd I feel really relaxed and not shaky for the first time!,1
852,little snippet of tonight's #rootchakrameditation. today was wonderful. i feel so relaxed and… https://www.instagram.com/p/BQevy1-AH4N/ ,1
853,"Honestly think I need a full body massage, never seem to feel relaxed anymore ",1
854,I'm so happy I took a break cause the Ls were making me go insane and now I feel calm and relaxed now.,1
855,My body feels so relaxed I really needed that massage I love that spa,1
856,Taking a bath & studying so I can feel relaxed & because I'm always productive whenever I'm in here studying/reading ,1
857,Everytime I keep my baby sister I strip her because I feel like she has on too much clothes lol she just needs to be relaxed in her diaper,1
858,as relaxed and at peace as possible. I wonder if life would feel better if that relaxation became habit. Maybe... ... Hi :),1
859,I feel sooo relaxed right now.,1
860,"me: I drank too much sleepytime tea I feel so weird
my roommate: you're probably just relaxed for the first time in your life pic.twitter.com/nLLiFZaFWW",1
861,I feel so relaxed,1
862,"-""Yeah...I really do, makes my body feel so relaxed. Y-you really have a nice bust. It's like I can fall asleep... On you..."" -",1
863,i worked my ass off today & it's never felt so good to lay in bed and feel relaxed,1
864,"Tonight I decided to relax by watching Last Week Tonight and Homeland, and... I do not feel at all relaxed.",1
865,"""@EmrgencyKittens: I hope to somebody feel as relaxed as this cat does right now. pic.twitter.com/nbVlXAiB3U"" Indeed I do! #yaysnowdays !!",1
866,"""@EmrgencyKittens: I hope to somebody feel as relaxed as this cat does right now. pic.twitter.com/nbVlXAiB3U"" Indeed! #yaysnowdays !!",1
867,I honestly feel so relaxed about the situation,1
868,I feel so relaxed in bed. A massage would be perfect right now ,1
869,Wondering when I'm going to come home and actually feel relaxed,1
870,I think I need to be on camera more often. It makes me feel relaxed.,1
871,Taco Tuesday: Today was beautiful.We both came.I feel sooo incredibly relaxed and free.Contentment and… https://goo.gl/fb/17zccL ,1
872,"yes, it made me feel SUPER relaxed, felt like I didn't have my body from the neck down lol",1
873,i've been listening to asmr for 4 years now it helps me feel so relaxed when I'm doing my homework,1
874,I almost forget how relaxed 'The Coloring Book' made me feel . .,1
875,I've had people tell me 'don't be anxious everything's ok' and it's made me feel more relaxed because I feel safe with someone calmer so ,1
876,I feel so relaxed,1
877,I brought both today and I feel so relaxed now lol,1
878,"I feel like Mahiru is generally relaxed for the most part, like during her free-time. It's only when something's happening --",1
879,It has now become part of my routine to listen to @doddleoddle before I go to bed. Her music makes me feel so relaxed and her voice is pic.twitter.com/ilyqUgHiWa,1
880,"couldn't feel relaxed.Is not just my anxiety,is just i'm....i'm complicated.Well what Misha makes me feel is complicated.But till+",1
881,"i like being warm and relaxed and that is where i feel both of those, except my bed. i also live there",1
882,I feel SO refreshed and relaxed.,1
883,I feel so much more relaxed with Callabero in goal. #mcfc,1
884,I feel so relaxed,1
885,I just feel so relaxed today. More relaxed than in a long time.,1
886,Ok! Getting ready to take my drivers test. WOW! I feel like I'm 17 again. — feeling relaxed,1
887,Can I get a hot bath so I can feel relaxed ,1
888,I love the dark bc it makes me feel calm and relaxed,1
889,".@Messyrats 19) I find it incredibly difficult to relax around, well, anything. There's only one person I ever feel truly relaxed around.",1
890,"New 5 Star Review: 

 ""I've been going to Dr. Gouvion for years, and as strange as it sounds, I feel relaxed when... http://fb.me/3zbCN5kB1 ",1
891,gonna take a needed long shower bc i feel so stressed and i just want to be relaxed for once,1
892,Every time I go in a book store I feel so relaxed.,1
893,A6: Hallmark movies! Reminds me of when I was a kid and make me feel relaxed! #NoGoodCough,1
894,one could only be so lucky!! I haven't been to a spa in years. I can't wait to feel that relaxed again..,1
895,I think it's broadly correct that English have been relatively relaxed re. immigration as long as they feel it's controlled & controllable.,1
896,Was just treated to a Lavender-scented 1-hour massage with queenofmassageatl - I feel so relaxed… https://www.instagram.com/p/BQdjp9PjWxM/ ,1
897,Ever since I started meditating for a half hour before I start my day and a half hour before I go to sleep I just feel more relaxed ,1
898,"Wow, I forgot how incredibly relaxing watching Bob Ross is.. Tuned into the mini marathon going on right now and I feel so relaxed its great",1
899,i was honestly so relaxed and out of nowhere all the homework i have due dawned on me and now i feel sick,1
900,I wish it was thunder-storming. Makes me feel more relaxed.,1
901,"I agree, when I listen to his music I just feel so free and relaxed",1
902,I do not rush so you will feel relaxed with me!! http://planetcallgirls.com/?fichaID=94    Brighton Escortspic.twitter.com/h8fZEExa8J,1
903,I feel so relaxed now  why did I ever stop meditating srsly,1
904,#frantasticmonday is the only hashtag that makes me relaxed and feel inspírated . Wish I was as talented,1
905,I ain't. Imma feel nice an' relaxed an' I'll be in top form for Julia.,1
906,"thank you so very much! I like my look today too, I feel both relaxed and chic ",1
907,thank you for informing my soul I feel so relaxed after doing this pic.twitter.com/3OiGFQwI5n,1
908,"""When I am on the mound, I feel relaxed, focused, and powerful!"" 
Opening Day Feb 20th. #welcometothejungle #baseball2017#readytoplaypic.twitter.com/HF8G1ZRpuy",1
909,Good night dear ....sweet dreams ....n I need some time ...be happy ..n I 'll be back as I feel relaxed ..till then tc...n i m matured dear,1
910,i love this type of weather so much i feel so relaxed,1
911,''I used to be more involved with every aspect of everything onstage. I'm way more relaxed now. It feels like... http://fb.me/2yJAulKtB ,1
912,That's good...I'm sure you feel more relaxed ,1
913,Love Bath been here less then a day and already I feel super relaxed.....lots planed in our few… https://www.instagram.com/p/BQdN_hZA7xg/ ,1
914,The sight of #snow covered #mountains always lifts me up into the #sky!! I instantly feel calm and relaxed...... http://fb.me/94qcOMHd8 ,1
915,"This spa treat is just what my body needs rn I feel so relaxed massage,pedicure n shii",1
916,HONESTLY i feel so bad for my professor he's so WEIRD & chill & so relaxed even though nothing works for him ever i just want to protect him,1
917,"But I Deeply feel the Problem is not with the Coach, The Players are too relaxed the Likes of Ace Makola Matlaba etc...",1
918,"For the first time in my life,i feel relaxed.",1
919,Of course I adore chocolate. Oh! I had a pleasant time in eating some sweets tonight. It made me feel so relaxed.,1
920,Tomorrow I will go somewhere for make myself feel calm and relaxed. InsyaAllah.,1
921,The team punched their time cards after three quarters lol..Casey is too relaxed with them I feel https://twitter.com/raptors/status/830972889750966272 …,1
922,I feel so relaxed..,1
923,".@RaisieBay I do too. I'm not very relaxed around people, but getting out on the walks I feel totally relaxed.... #MMBChat",1
924,I made an evolution to feel relaxed with the bad smell in the animation shop or the Comicket other way round.×.4,1
925,Taurine calms anxiety and makes you sleepy. No wonder I always feel so relaxed and fall asleep when I drink a Rockstar.,1
926,"I call it ""doing a floomf."" Reasonable sign that the bird feels very safe and relaxed :3",1
927,I'm weird but I love sleeping with my hair wet. It makes me feel so relaxed and comfy. ,1
928,awww that voice i feel so relaxed kim taehyung :)))),1
929,Feel always relaxed when i listen to Vidya ... #HeartTouchingVoice,1
930,"it's storming, i feel calm and relaxed and a little better",1
931,I feel so relaxed already. ,1
932,I FEEL SO STUID I DID NOT BACK IT UP COZ I FEEL RELAXED NA BAGONG LAPTOP CYA. WHY!!!!,1
933,"that her voice was growing more and more relaxed but she could certainly feel it. ""I am surprised we have not met (46/55)",1
934,Just took an sketch break from studying and I feel so much more relaxed.,1
935,I feel real calm and relaxed now,1
936,omg the more I listen to spring day it makes me feel more relaxed  like im at the sea or something...,1
937,omg no thank you that was one of the best nights I've had in a while. I feel super relaxed and at ease. It was really nice ,1
938,This song was playing in the cop car while he was taking me to jail for some reason It made me feel relaxed so for that I love it  https://twitter.com/sebfucks/status/828329840445059072 …,1
939,"Piano music makes me feel so relaxed and alive, like I have a purpose in life, even tho I have no idea what that purpose is.",1
940,A Monday morning where I feel relaxed and happy? Days like this are rare outside June & July. #HSV,1
941,"me: wow i finally finished most of my homework, i feel relaxed
anxiety: NAAAAHHH FAAAAMM THAT AIN'T ALLOWED START PANICKING OVER NOTHING!!",1
942,"I feel so relaxed its weird haha
But its such a nice feeling omg",1
943,"-- relaxed to feel the blood move over his skin. 

""A~Ah~ I do love the warm feeling of blood on the skin."" He knelt down and--",1
944,"I feel so good tonight, my hearts relaxed and my minds expanding",1
945,seeing my therapist makes me so happy and relaxed. i cannot wait to make my clients feel as comfortable as i do during therapy.,1
946,"I ALWAYS think about dying and then I feel shitty whenever I'm relaxed or partying. 

That's it. That's my existential tweet.",1
947,...even today I come home from a long day of stress / work .I pop on some #franksinatra and I almost immediately feel relaxed .#live #lovepic.twitter.com/tacrVyFzp6,1
948,i stayed off twitter during the entirety of the grammys i feel relaxed lol,1
949,"now I am relaxed and feel peace and freedom
enjoy my blog post
https://palmyhealing.com/the-importance-of-being-in-the-flow/ …
#intheflow #relax #freedompic.twitter.com/5aRU8ZoXDR",1
950,Lavender and patchouli in my bath was the best idea. I feel so relaxed ,1
951,"BAYA! I FEEL AMAZINGLY RELAXED AND HAPPY!
",1
952,"But we both know this happens so damn often. 
I gave up on that relaxed thing and just write when I feel the mood. More power >",1
953,Shower was so lit. I know imma sleep well tonight after my last last of wineI feel so relaxed and chill rn,1
954,"Spent the past 2 days with joshua, adopted fish, and just relaxed and I feel so much better and unstressed. I love it.",1
955,"I am grateful that my body feels comfortable and relaxed, not in any pain. I am grateful that I can experience pleasure.",1
956,I feel so relaxed ,1
957,I feel super relaxed ,1
958,ima start doing yoga  my mom and i just did a mini session and i feel so fkn relaxed as hard as it was to do lol,1
959,"Entertaining, fun, relaxed, off the cuff, jam session feel.. everyone is actually singing.. I've enjoyed it. Love #JamesCordon #GRAMMYS",1
960,His aura. I can feel it across the world & ive never met him. He's always making others feel comfortable and relaxed. https://twitter.com/vevowings/status/830971376123117568 …,1
961,"Just clean my room, now I feel more relax bc that is one less thing I have to do tomorrow #relaxed",1
962,sees this late but wtf crying T____T I FEEL RELAXED 1 on 1 WITH U ALSO!!!!! AHHHHH!!!!!!!! Kills you. LDMSODJSKDSKSMSKDN,1
963,I can't wait.  I bought a new ottoman for my Ss to try out.  Plus Mondays are the best.  I feel so relaxed from the restful weekend. https://twitter.com/teachergoals/status/830977936597581824 …,1
964,"I just had a couple of good day chocolate calm ""vitamins"" and I do feel more relaxed",1
965,Sat around and watched movies all weekend I feel relaxed but it's back to work tomorrow,1
966,I do not rush so you will feel relaxed with me!! http://planetcallgirls.com/?fichaID=94    Brighton Escortspic.twitter.com/VuXQSCW0bX,1
967,I feel pretty relaxed at the moment and that's very suspicious cause I usually always have something to do..What have I forgotten this time?,1
968,wow i actually didn't do any work today and i feel so relaxed,1
969,I feel so relaxed :))),1
970,That was a spiritual journey and I feel relaxed. Thanks queen,1
971,I feel so soothed my muscles are relaxed for the first time since my conception,1
972,I feel so relaxed now,1
973,I feel so relaxed now lmao,1
974,I feel like I just did a full 3 hours of yoga after watching that Beyoncé performance I'm so relaxed?? #Grammys,1
975,i feel so relaxed after that performance,1
976,I feel very relaxed,1
977,Such a great weekend. Super busy and I don't feel like I actually relaxed but it was so fun. Bring it on week! #SundayFunday,1
978,I feel super relaxed 1 on 1 call w/ maddy now :3 I mean it probably helps that luci is either in here afk or can't talk but,1
979,"Holy basil, made my brain feel happy & I felt energized

Ashwagandha, made me feel relaxed. Definitely taking it at night to sleep better",1
980,"— for him, too, and I will. Because right now? With the way he feels relaxed against me and in my arms? I like it. I like it better than —",1
981,"You must feel so relaxed. I mean, you TOTES deserve two vacations after 3 weeks in the job. Your orange glow must look fabulous https://twitter.com/realdonaldtrump/status/830904083519242241 …",1
982,Feel like I haven't actually relaxed in forever... don't want to get out of this recliner,1
983,@MysticxLipstick I laid down around 3:45 and just woke up at 6:15. I had a crazy dream but I feel so relaxed now. #auracleansing,1
984,going to the spa everyday is such a good way to release all your stress & bad toxins in your body. i feel so relaxed everyday ,1
985,I feel too relaxed for it to be this time on a Sunday??? Defo forgot an assignment or something,1
986,yes it was. I feel so relaxed ,1
987,Drink a little more or smoke to make myself feel relaxed and carefree! Otherwise i feel like everybodys watching me and judging me,1
988,I'm so glad I went to get a massage yesterday I feel so much more relaxed ,1
989,"Exactly 5pm, 11pm in France, and I can immediatly feel my mind, body at peace. So relaxed and gettin used to the clean. Ty @MysticxLipstick",1
990,"I feel refreshed, relieved, & relaxed.",1
991,I got out there today. I feel relaxed and energized at the same time https://www.instagram.com/p/BQbUguEgtqB/ ,1
992,"Today's activity: a five hours walk in the forest with some friends. I'm completely exhausted, my feet and leg hurt but I feel so relaxed :D",1
993,Just had a #Radox Feel Relaxed bath....then washed myself with #Radox Feel Energised body wash !! I don't know if I'm coming or going  pic.twitter.com/6rCW69dX1v,1
994,Litro does anyone wanna tell me how to chill the fuck out ?? How to feel relaxed ?? Bc I sure cannot remember HOW TO,1
995,I have a cup of tea and I'm listening to #TheBeautifulSouth. I feel quite relaxed,1
996,"I think the most important thing is to feel comfortable & relaxed, to be free to adjust your position at any time.  https://twitter.com/jenn011nj/status/830880300578308101 …",1
997,"""I feel so relaxed in the woods in the dark that I don't understand why people find them scary."" J.M. Tomlinson",1
998,that would b totally cool!! my friend & i always run like super relaxed groups also so don't feel 2 stressed !!,1
999,I feel 1 can not act unless in a relaxed state.Even with energetic things 2do. Relaxation instructed by the Strasberg method or meditation https://twitter.com/woodbury77/status/830870955601907713 …,1
1000,I'm real rice mask sheet and #BTS #You_never_walk_alone playing in the background is making me feel really relaxed,1
1001,I wish it was thunder-storming. Makes me feel more relaxed.,1
1002,rip i finally feel pretty relaxed and human but it's back to school tomorrow and i didn't keep track of what I missed at all so im nervous,1
1003,I feel soooo relaxed after watching @tiavapes slime videos. ,1
1004,''I used to be more involved with every aspect of everything onstage. I'm way more relaxed now. It feels like... http://fb.me/1TZUIlU8c ,1
1005,And there goes the weekend. I don't feel relaxed at all and I didn't even get close to getting all things done. ,1
